Image,Label
test_6716,brass
test_6717,space_heater
test_6718,CD_player
test_6719,scoreboard
test_672,coral_reef
test_6720,go-kart
test_6721,sock
test_6722,brass
test_6723,cash_machine
test_6724,scoreboard
test_6725,scoreboard
test_6726,miniskirt
test_6727,scoreboard
test_6728,CD_player
test_6729,scoreboard
test_673,steel_arch_bridge
test_6730,chest
test_6731,koala
test_6732,trolleybus
test_6733,abacus
test_6734,backpack
test_6735,fountain
test_6736,comic_book
test_6737,scoreboard
test_6738,moving_van
test_6739,turnstile
test_674,bucket
test_6740,bucket
test_6741,gondola
test_6742,comic_book
test_6743,police_van
test_6744,brass
test_6745,sea_slug
test_6746,pop_bottle
test_6747,CD_player
test_6748,snorkel
test_6749,beach_wagon
test_675,scoreboard
test_6750,apron
test_6751,scoreboard
test_6752,flagpole
test_6753,-
test_6754,desk
test_6755,police_van
test_6756,hourglass
test_6757,refrigerator
test_6758,freight_car
test_6759,CD_player
test_676,pop_bottle
test_6760,frying_pan
test_6761,moving_van
test_6762,brass
test_6763,sunglasses
test_6764,jellyfish
test_6765,scoreboard
test_6766,beacon
test_6767,brass
test_6768,gondola
test_6769,scoreboard
test_677,scoreboard
test_6770,abacus
test_6771,pill_bottle
test_6772,sock
test_6773,scoreboard
test_6774,grasshopper
test_6775,apron
test_6776,turnstile
test_6777,nail
test_6778,scoreboard
test_6779,refrigerator
test_678,scoreboard
test_6780,scoreboard
test_6781,beaker
test_6782,pop_bottle
test_6783,flagpole
test_6784,CD_player
test_6785,drumstick
test_6786,computer_keyboard
test_6787,pop_bottle
test_6788,brass
test_6789,space_heater
test_679,scoreboard
test_6790,CD_player
test_6791,bannister
test_6792,CD_player
test_6793,brass
test_6794,computer_keyboard
test_6795,scoreboard
test_6796,chain
test_6797,water_jug
test_6798,obelisk
test_6799,flagpole
test_68,trolleybus
test_680,scoreboard
test_6800,bannister
test_6801,CD_player
test_6802,lifeboat
test_6803,drumstick
test_6804,king_penguin
test_6805,albatross
test_6806,scoreboard
test_6807,school_bus
test_6808,turnstile
test_6809,beacon
test_681,jinrikisha
test_6810,abacus
test_6811,snorkel
test_6812,cash_machine
test_6813,magnetic_compass
test_6814,-
test_6815,scoreboard
test_6816,CD_player
test_6817,limousine
test_6818,turnstile
test_6819,cash_machine
test_682,turnstile
test_6820,-
test_6821,academic_gown
test_6822,lakeside
test_6823,sock
test_6824,turnstile
test_6825,space_heater
test_6826,coral_reef
test_6827,turnstile
test_6828,cash_machine
test_6829,fountain
test_683,water_tower
test_6830,black_stork
test_6831,poncho
test_6832,CD_player
test_6833,barrel
test_6834,jinrikisha
test_6835,gondola
test_6836,bullet_train
test_6837,stopwatch
test_6838,steel_arch_bridge
test_6839,brass
test_684,space_heater
test_6840,bucket
test_6841,barrel
test_6842,bannister
test_6843,pop_bottle
test_6844,barn
test_6845,stopwatch
test_6846,scoreboard
test_6847,moving_van
test_6848,steel_arch_bridge
test_6849,scoreboard
test_685,turnstile
test_6850,scoreboard
test_6851,hourglass
test_6852,scoreboard
test_6853,scoreboard
test_6854,steel_arch_bridge
test_6855,CD_player
test_6856,cockroach
test_6857,limousine
test_6858,brass
test_6859,coral_reef
test_686,comic_book
test_6860,fountain
test_6861,umbrella
test_6862,space_heater
test_6863,computer_keyboard
test_6864,convertible
test_6865,CD_player
test_6866,birdhouse
test_6867,turnstile
test_6868,picket_fence
test_6869,scoreboard
test_687,flagpole
test_6870,turnstile
test_6871,moving_van
test_6872,scoreboard
test_6873,steel_arch_bridge
test_6874,cash_machine
test_6875,beaker
test_6876,CD_player
test_6877,computer_keyboard
test_6878,refrigerator
test_6879,Christmas_stocking
test_688,flagpole
test_6880,jellyfish
test_6881,CD_player
test_6882,freight_car
test_6883,drumstick
test_6884,flagpole
test_6885,police_van
test_6886,computer_keyboard
test_6887,scoreboard
test_6888,neck_brace
test_6889,turnstile
test_689,turnstile
test_6890,refrigerator
test_6891,fountain
test_6892,beer_bottle
test_6893,scoreboard
test_6894,steel_arch_bridge
test_6895,CD_player
test_6896,CD_player
test_6897,scoreboard
test_6898,scoreboard
test_6899,pill_bottle
test_69,candle
test_690,picket_fence
test_6900,turnstile
test_6901,remote_control
test_6902,vestment
test_6903,scorpion
test_6904,moving_van
test_6905,albatross
test_6906,comic_book
test_6907,CD_player
test_6908,dragonfly
test_6909,scoreboard
test_691,scoreboard
test_6910,bullet_train
test_6911,abacus
test_6912,reel
test_6913,jellyfish
test_6914,apron
test_6915,oboe
test_6916,jinrikisha
test_6917,computer_keyboard
test_6918,albatross
test_6919,CD_player
test_692,water_jug
test_6920,police_van
test_6921,CD_player
test_6922,trolleybus
test_6923,turnstile
test_6924,turnstile
test_6925,spider_web
test_6926,umbrella
test_6927,crane
test_6928,scoreboard
test_6929,iPod
test_693,scoreboard
test_6930,steel_arch_bridge
test_6931,sombrero
test_6932,organ
test_6933,beach_wagon
test_6934,albatross
test_6935,coral_reef
test_6936,confectionery
test_6937,scoreboard
test_6938,scoreboard
test_6939,moving_van
test_694,bullet_train
test_6940,koala
test_6941,bullet_train
test_6942,apron
test_6943,turnstile
test_6944,stopwatch
test_6945,CD_player
test_6946,-
test_6947,scoreboard
test_6948,jellyfish
test_6949,scoreboard
test_695,freight_car
test_6950,CD_player
test_6951,pill_bottle
test_6952,cash_machine
test_6953,computer_keyboard
test_6954,brass
test_6955,beach_wagon
test_6956,CD_player
test_6957,beach_wagon
test_6958,bannister
test_6959,police_van
test_696,lifeboat
test_6960,CD_player
test_6961,police_van
test_6962,convertible
test_6963,turnstile
test_6964,crane
test_6965,turnstile
test_6966,scoreboard
test_6967,flagpole
test_6968,scoreboard
test_6969,chest
test_697,drumstick
test_6970,cash_machine
test_6971,scoreboard
test_6972,king_penguin
test_6973,beacon
test_6974,computer_keyboard
test_6975,trolleybus
test_6976,lifeboat
test_6977,bullet_train
test_6978,scoreboard
test_6979,fountain
test_698,brass
test_6980,CD_player
test_6981,scoreboard
test_6982,dugong
test_6983,turnstile
test_6984,reel
test_6985,sports_car
test_6986,scoreboard
test_6987,brass
test_6988,scoreboard
test_6989,CD_player
test_699,candle
test_6990,CD_player
test_6991,computer_keyboard
test_6992,trolleybus
test_6993,espresso
test_6994,bullet_train
test_6995,scoreboard
test_6996,jellyfish
test_6997,moving_van
test_6998,alp
test_6999,chain
test_7,jellyfish
test_70,lakeside
test_700,jellyfish
test_7000,albatross
test_7001,oboe
test_7002,water_jug
test_7003,lifeboat
test_7004,scoreboard
test_7005,cash_machine
test_7006,flagpole
test_7007,turnstile
test_7008,turnstile
test_7009,beaker
test_701,scoreboard
test_7010,scoreboard
test_7011,scoreboard
test_7012,scoreboard
test_7013,lampshade
test_7014,computer_keyboard
test_7015,reel
test_7016,cliff_dwelling
test_7017,space_heater
test_7018,fountain
test_7019,moving_van
test_702,lifeboat
test_7020,alp
test_7021,limousine
test_7022,CD_player
test_7023,brass
test_7024,turnstile
test_7025,-
test_7026,cash_machine
test_7027,cash_machine
test_7028,CD_player
test_7029,king_penguin
test_703,CD_player
test_7030,iPod
test_7031,sports_car
test_7032,space_heater
test_7033,lakeside
test_7034,crane
test_7035,turnstile
test_7036,scoreboard
test_7037,magnetic_compass
test_7038,water_jug
test_7039,poncho
test_704,kimono
test_7040,basketball
test_7041,brass
test_7042,jellyfish
test_7043,swimming_trunks
test_7044,turnstile
test_7045,brass
test_7046,sewing_machine
test_7047,nail
test_7048,goose
test_7049,turnstile
test_705,scoreboard
test_7050,remote_control
test_7051,steel_arch_bridge
test_7052,freight_car
test_7053,desk
test_7054,goose
test_7055,brass
test_7056,sports_car
test_7057,scoreboard
test_7058,koala
test_7059,sock
test_706,scoreboard
test_7060,limousine
test_7061,brass
test_7062,convertible
test_7063,king_penguin
test_7064,steel_arch_bridge
test_7065,turnstile
test_7066,remote_control
test_7067,freight_car
test_7068,steel_arch_bridge
test_7069,computer_keyboard
test_707,scoreboard
test_7070,stopwatch
test_7071,coral_reef
test_7072,scoreboard
test_7073,brass
test_7074,beach_wagon
test_7075,CD_player
test_7076,turnstile
test_7077,scoreboard
test_7078,dam
test_7079,CD_player
test_708,pill_bottle
test_7080,beacon
test_7081,CD_player
test_7082,brass
test_7083,albatross
test_7084,steel_arch_bridge
test_7085,comic_book
test_7086,CD_player
test_7087,sewing_machine
test_7088,scoreboard
test_7089,sports_car
test_709,CD_player
test_7090,scoreboard
test_7091,spiny_lobster
test_7092,albatross
test_7093,bison
test_7094,lakeside
test_7095,flagpole
test_7096,dam
test_7097,cash_machine
test_7098,CD_player
test_7099,-
test_71,birdhouse
test_710,iPod
test_7100,comic_book
test_7101,turnstile
test_7102,-
test_7103,brass
test_7104,poncho
test_7105,brass
test_7106,computer_keyboard
test_7107,turnstile
test_7108,-
test_7109,academic_gown
test_711,steel_arch_bridge
test_7110,CD_player
test_7111,computer_keyboard
test_7112,turnstile
test_7113,space_heater
test_7114,stopwatch
test_7115,CD_player
test_7116,scoreboard
test_7117,poncho
test_7118,brass
test_7119,turnstile
test_712,dragonfly
test_7120,coral_reef
test_7121,cash_machine
test_7122,scoreboard
test_7123,flagpole
test_7124,CD_player
test_7125,-
test_7126,bullet_train
test_7127,brass
test_7128,CD_player
test_7129,brass
test_713,sock
test_7130,alp
test_7131,backpack
test_7132,suspension_bridge
test_7133,organ
test_7134,-
test_7135,iPod
test_7136,scoreboard
test_7137,scoreboard
test_7138,computer_keyboard
test_7139,umbrella
test_714,brass
test_7140,brass
test_7141,convertible
test_7142,pop_bottle
test_7143,poncho
test_7144,scoreboard
test_7145,gondola
test_7146,scoreboard
test_7147,steel_arch_bridge
test_7148,pill_bottle
test_7149,turnstile
test_715,beach_wagon
test_7150,CD_player
test_7151,scoreboard
test_7152,space_heater
test_7153,cash_machine
test_7154,CD_player
test_7155,turnstile
test_7156,turnstile
test_7157,cash_machine
test_7158,barbershop
test_7159,moving_van
test_716,suspension_bridge
test_7160,pop_bottle
test_7161,refrigerator
test_7162,birdhouse
test_7163,dam
test_7164,computer_keyboard
test_7165,-
test_7166,scoreboard
test_7167,spiny_lobster
test_7168,birdhouse
test_7169,trolleybus
test_717,turnstile
test_7170,albatross
test_7171,flagpole
test_7172,cash_machine
test_7173,computer_keyboard
test_7174,convertible
test_7175,lifeboat
test_7176,albatross
test_7177,cash_machine
test_7178,beacon
test_7179,brass
test_718,turnstile
test_7180,cash_machine
test_7181,CD_player
test_7182,cash_machine
test_7183,computer_keyboard
test_7184,lampshade
test_7185,iPod
test_7186,-
test_7187,alp
test_7188,seashore
test_7189,turnstile
test_719,albatross
test_7190,water_tower
test_7191,space_heater
test_7192,pop_bottle
test_7193,steel_arch_bridge
test_7194,sea_slug
test_7195,syringe
test_7196,spider_web
test_7197,steel_arch_bridge
test_7198,swimming_trunks
test_7199,turnstile
test_72,scoreboard
test_720,cash_machine
test_7200,albatross
test_7201,scoreboard
test_7202,moving_van
test_7203,bannister
test_7204,turnstile
test_7205,volleyball
test_7206,scoreboard
test_7207,scoreboard
test_7208,CD_player
test_7209,bucket
test_721,poncho
test_7210,scoreboard
test_7211,coral_reef
test_7212,albatross
test_7213,freight_car
test_7214,snorkel
test_7215,CD_player
test_7216,freight_car
test_7217,turnstile
test_7218,scoreboard
test_7219,brass
test_722,ladybug
test_7220,cardigan
test_7221,turnstile
test_7222,jinrikisha
test_7223,crane
test_7224,scoreboard
test_7225,gondola
test_7226,water_tower
test_7227,scoreboard
test_7228,scoreboard
test_7229,brass
test_723,sock
test_7230,scoreboard
test_7231,flagpole
test_7232,beach_wagon
test_7233,turnstile
test_7234,brass
test_7235,space_heater
test_7236,scoreboard
test_7237,freight_car
test_7238,CD_player
test_7239,scoreboard
test_724,scoreboard
test_7240,turnstile
test_7241,chest
test_7242,computer_keyboard
test_7243,scoreboard
test_7244,turnstile
test_7245,scoreboard
test_7246,kimono
test_7247,gondola
test_7248,swimming_trunks
test_7249,pop_bottle
test_725,dam
test_7250,turnstile
test_7251,flagpole
test_7252,gondola
test_7253,flagpole
test_7254,cash_machine
test_7255,CD_player
test_7256,desk
test_7257,limousine
test_7258,scoreboard
test_7259,crane
test_726,brass
test_7260,freight_car
test_7261,scoreboard
test_7262,lifeboat
test_7263,flagpole
test_7264,police_van
test_7265,steel_arch_bridge
test_7266,police_van
test_7267,brass
test_7268,computer_keyboard
test_7269,organ
test_727,brass
test_7270,oboe
test_7271,scoreboard
test_7272,steel_arch_bridge
test_7273,scoreboard
test_7274,turnstile
test_7275,turnstile
test_7276,pill_bottle
test_7277,brass
test_7278,scoreboard
test_7279,turnstile
test_728,lampshade
test_7280,pill_bottle
test_7281,freight_car
test_7282,desk
test_7283,beaker
test_7284,moving_van
test_7285,backpack
test_7286,turnstile
test_7287,-
test_7288,pop_bottle
test_7289,turnstile
test_729,bullet_train
test_7290,sock
test_7291,turnstile
test_7292,gondola
test_7293,sports_car
test_7294,flagpole
test_7295,turnstile
test_7296,scoreboard
test_7297,turnstile
test_7298,turnstile
test_7299,gondola
test_73,moving_van
test_730,sock
test_7300,scoreboard
test_7301,brass
test_7302,scoreboard
test_7303,drumstick
test_7304,steel_arch_bridge
test_7305,comic_book
test_7306,crane
test_7307,coral_reef
test_7308,turnstile
test_7309,alp
test_731,space_heater
test_7310,barn
test_7311,computer_keyboard
test_7312,sock
test_7313,flagpole
test_7314,umbrella
test_7315,steel_arch_bridge
test_7316,cash_machine
test_7317,computer_keyboard
test_7318,cash_machine
test_7319,CD_player
test_732,scoreboard
test_7320,oboe
test_7321,jellyfish
test_7322,CD_player
test_7323,turnstile
test_7324,sports_car
test_7325,turnstile
test_7326,oboe
test_7327,turnstile
test_7328,lampshade
test_7329,bucket
test_733,moving_van
test_7330,reel
test_7331,moving_van
test_7332,guinea_pig
test_7333,turnstile
test_7334,steel_arch_bridge
test_7335,refrigerator
test_7336,CD_player
test_7337,computer_keyboard
test_7338,beach_wagon
test_7339,police_van
test_734,turnstile
test_7340,CD_player
test_7341,brass
test_7342,chain
test_7343,refrigerator
test_7344,cash_machine
test_7345,kimono
test_7346,pop_bottle
test_7347,CD_player
test_7348,CD_player
test_7349,beaker
test_735,pop_bottle
test_7350,pill_bottle
test_7351,steel_arch_bridge
test_7352,bannister
test_7353,turnstile
test_7354,albatross
test_7355,moving_van
test_7356,police_van
test_7357,flagpole
test_7358,desk
test_7359,refrigerator
test_736,organ
test_7360,poncho
test_7361,CD_player
test_7362,apron
test_7363,backpack
test_7364,chain
test_7365,computer_keyboard
test_7366,CD_player
test_7367,scoreboard
test_7368,-
test_7369,lakeside
test_737,cockroach
test_7370,lampshade
test_7371,limousine
test_7372,brass
test_7373,brain_coral
test_7374,cardigan
test_7375,turnstile
test_7376,poncho
test_7377,-
test_7378,rocking_chair
test_7379,computer_keyboard
test_738,fountain
test_7380,scoreboard
test_7381,bullet_train
test_7382,picket_fence
test_7383,turnstile
test_7384,scoreboard
